Species_ID,Status,Create_time,Modify_time,EDGE_Group,Type,EDGE_rank,Species_class,Species_order,Species_family,Scientific_name,Synonym,Common_name,ED_score,GE_score,EDGE_score,Short_summary,Summary,Other_names,Edgeometer,Possibly_extinct,Focus_species,Search_countries,Generate_countries,Aquatic_regions
1674,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,704,Mammalia,Carnivora,Mustelidae,Vormela peregusna,,European Marbled Polecat,11.11426087,VU,3.8806777,,,"European Marbled Polecat, Marbled Polecat",,N,N,,,
1644,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,705,Mammalia,Rodentia,Dipodidae,Sicista caucasica,,Caucasian Birch Mouse,11.10726784,VU,3.88010028,,,Caucasian Birch Mouse,,N,N,,,
1682,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,708,Mammalia,Rodentia,Cricetidae,Reithrodontomys hirsutus,,Hairy Harvest Mouse,11.06317766,VU,3.87645201,,,Hairy Harvest Mouse,,N,N,,,
428,Publish,NULL,NULL,Mammals,Other,2177,Mammalia,Cetacea,Phocoenidae,Phocoena phocoena,,Harbour Porpoise,11.06173436,LC,2.49003799,,,"Harbour Porpoise, Common Porpoise",,,,,,
1496,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,287,Mammalia,Chiroptera,Hipposideridae,Hipposideros durgadasi,,Durga Das's Leaf-nosed Bat,11.04962697,EN,4.56847524,,,"Durga Das's Leaf-nosed Bat, Khajuria's Leaf-nosed Bat, Khajuria's Leaf-nosed Bat",,N,N,,,
389,Publish,NULL,NULL,Mammals,Other,2182,Mammalia,Chiroptera,Pteropodidae,Alionycteris paucidentata,,Mindanao Pygmy Fruit Bat,11.03677396,LC,2.48796646,,,Mindanao Pygmy Fruit Bat,,,,,,
484,Publish,NULL,NULL,Mammals,Other,,Mammalia,Chiroptera,Vespertilionidae,Histiotus alienus,,Strange Big-eared Brown Bat,11.03420698,DD,0,,,Strange Big-eared Brown Bat,,,,,,
350,Publish,NULL,NULL,Mammals,EDGE,710,Mammalia,Artiodactyla,Bovidae,Budorcas taxicolor,,Takin,10.98720207,VU,3.87013395,,,Takin,,,,,,
363,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Sciuridae,Prosciurillus abstrusus,,Secretive Dwarf Squirrel,10.94436121,DD,0,,,Secretive Dwarf Squirrel,,,,,,
460,Publish,NULL,NULL,Mammals,EDGE,712,Mammalia,Soricomorpha,Soricidae,Surdisorex norae,,Aberdare Mole Shrew,10.9412956,VU,3.86629697,,,"Aberdare Mole Shrew, Aberdare Shrew",,,,,,
461,Publish,NULL,NULL,Mammals,EDGE,713,Mammalia,Soricomorpha,Soricidae,Surdisorex polulus,,Mt. Kenya Mole Shrew,10.9412956,VU,3.86629697,,,"Mt. Kenya Mole Shrew, Mt. Kenya Shrew",,,,,,"Pacific-eastern central
Pacific-northeast
Pacific-northwest"
1499,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,291,Mammalia,Peramelemorphia,Peramelidae,Echymipera davidi,,David's Echymipera,10.94035033,EN,4.55936499,,,David's Echymipera,,N,N,,,
1727,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,714,Mammalia,Rodentia,Muridae,Pithecheir melanurus,,Javan Pithecheir,10.93385113,VU,3.86567336,,,"Javan Pithecheir, Red Tree Rat",,N,N,,,
396,Publish,NULL,NULL,Mammals,Other,1214,Mammalia,Chiroptera,Vespertilionidae,Plecotus taivanus,,Taiwan Long-eared Bat,10.89308532,NT,3.16910435,,,"Taiwan Long-eared Bat, Formosan Long-eared Bat, Taiwan Big-eared Bat",,,,,,
1690,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,719,Mammalia,Rodentia,Heteromyidae,Chaetodipus dalquesti,,Dalquest's Pocket Mouse,10.80907023,VU,3.85516226,,,Dalquest's Pocket Mouse,,N,N,,,
1685,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,720,Mammalia,Chiroptera,Vespertilionidae,Plecotus sardus,,,10.80274032,VU,3.8546261,,,,,N,N,,,
521,Publish,NULL,NULL,Mammals,Other,,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus arabicus,Hypsugo arabicus,Arabian Pipistrelle,10.80131233,DD,0,,,Arabian Pipistrelle,,,,,,
1725,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,723,Mammalia,Rodentia,Muridae,Komodomys rintjanus,,Nusa Tenggara Komodomys,10.73176071,VU,3.84859412,,,"Nusa Tenggara Komodomys, Komodo Rat",,N,N,,,
388,Publish,NULL,NULL,Mammals,EDGE,724,Mammalia,Rodentia,Cricetidae,Podomys floridanus,,Florida Deermouse,10.71981973,VU,3.84757576,,,"Florida Deermouse, Florida Mouse",,,,,,
413,Publish,NULL,NULL,Mammals,EDGE,725,Mammalia,Rodentia,Nesomyidae,Dendromus oreas,,Cameroon Climbing Mouse,10.71453696,VU,3.84712491,,,Cameroon Climbing Mouse,,,,,,
1495,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,294,Mammalia,Chiroptera,Hipposideridae,Hipposideros halophyllus,,Thailand Leaf-nosed Bat,10.70638856,EN,4.53957627,,,"Thailand Leaf-nosed Bat, Thailand Roundleaf Bat",,N,N,,,
378,Publish,NULL,NULL,Mammals,EDGE,727,Mammalia,Carnivora,Felidae,Prionailurus rubiginosus,,Rusty-spotted Cat,10.70447735,VU,3.84626581,,,Rusty-spotted Cat,,,,,,
1699,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,728,Mammalia,Rodentia,Muridae,Thamnomys venustus,,Charming Thicket Rat,10.69636597,VU,3.84557255,,,Charming Thicket Rat,,N,N,,,
1683,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,729,Mammalia,Rodentia,Cricetidae,Hyperacrius fertilis,,Burrowing Vole,10.66677576,VU,3.84303948,,,"Burrowing Vole, True's Vole",,N,N,,,
1695,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,730,Mammalia,Cetacea,Phocoenidae,Neophocaena phocaenoides,,Finless Porpoise,10.6664264,VU,3.84300954,,,"Finless Porpoise, Black Finless Porpoise, Finless Black Porpoise",,N,N,,,
1497,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,296,Mammalia,Rodentia,Muridae,Nesoromys ceramicus,,Seram Island Mountain Rat,10.63421847,EN,4.53339217,,,"Seram Island Mountain Rat, Ceram Rat",,N,N,,,
392,Publish,NULL,NULL,Mammals,Other,2255,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus rafinesquii,,Rafinesque's Big-eared Bat,10.61369372,LC,2.45218489,,,Rafinesque's Big-eared Bat,,,,,,
1691,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,731,Mammalia,Soricomorpha,Soricidae,Cryptotis griseoventris,,Guatamalan Small Eared Shrew,10.6084489,VU,3.83802755,,,Guatamalan Small Eared Shrew,,N,N,,,
315,Publish,NULL,NULL,Mammals,EDGE,297,Mammalia,Soricomorpha,Soricidae,Feroculus feroculus,,Kelaart's Long-clawed Shrew,10.60576609,EN,4.53094359,,,Kelaart's Long-clawed Shrew,,,,,,
374,Publish,NULL,NULL,Mammals,EDGE,732,Mammalia,Primates,Lemuridae,Eulemur macaco,,Black Lemur,10.59811256,VU,3.83713674,,,Black Lemur,,,,,,
372,Publish,NULL,NULL,Mammals,EDGE,733,Mammalia,Primates,Lemuridae,Eulemur mongoz,,Mongoose Lemur,10.59066597,VU,3.83649448,,,Mongoose Lemur,,,,,,
373,Publish,NULL,NULL,Mammals,EDGE,734,Mammalia,Primates,Lemuridae,Eulemur rubriventer,,Red-bellied Lemur,10.59066597,VU,3.83649448,,,Red-bellied Lemur,,,,,,
1692,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,735,Mammalia,Carnivora,Herpestidae,Herpestes fuscus,,Indian Brown Mongoose,10.58682491,VU,3.83616303,,,"Indian Brown Mongoose, Brown Mongoose",,N,N,,,
1686,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,736,Mammalia,Chiroptera,Molossidae,Mormopterus norfolkensis,,East-coast Free-tailed Bat,10.57275153,VU,3.83494769,,,"East-coast Free-tailed Bat, Eastern Little Mastiff Bat",,N,N,,,
412,Publish,NULL,NULL,Mammals,Other,2269,Mammalia,Rodentia,Nesomyidae,Dendromus lovati,,Lovat's Climbing Mouse,10.54551328,LC,2.4462969,,,"Lovat's Climbing Mouse, Lovat's African Climbing Mouse",,,,,,
243,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Muridae,Melasmothrix naso,,"Diurnal Sulawesian Shrew Rat, Sulawesian Shrew Rat",10.54413039,DD,0,,,"Diurnal Sulawesian Shrew Rat, Sulawesian Shrew Rat",,,,,,
439,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Muridae,Tryphomys adustus,,"Luzon Tryphomys, Luzon Short-nosed Rat",10.52045426,DD,0,,,"Luzon Tryphomys, Luzon Short-nosed Rat",,,,,,"Atlantic-northeast
Atlantic-northwest"
310,Publish,NULL,NULL,Mammals,EDGE,300,Mammalia,Rodentia,Muridae,Rattus vandeuseni,,Van Deusen's Rat,10.5117812,EN,4.5228125,,,Van Deusen's Rat,,,,,,
465,Publish,NULL,NULL,Mammals,EDGE,740,Mammalia,Primates,Aotidae,Aotus miconax,,Andean Night Monkey,10.50297228,VU,3.82889982,,,"Andean Night Monkey, Mono Lechuza",,,,,,
1535,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,301,Mammalia,Rodentia,Muridae,Hadromys humei,,Hume's Rat,10.47668658,EN,4.51975927,,,"Hume's Rat, Manipur Bush Rat",,N,N,,,
1702,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,743,Mammalia,Soricomorpha,Soricidae,Cryptotis obscura,,Grizzled Mexican Small-eared Shrew,10.46611393,VU,3.82569043,,,Grizzled Mexican Small-eared Shrew,,N,N,,,
1504,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,305,Mammalia,Rodentia,Muridae,Leopoldamys siporanus,,Mentawai Archipelago Leopoldamys,10.44226147,EN,4.51675519,,,"Mentawai Archipelago Leopoldamys, Mentawai Long-tailed Giant Rat",,N,N,,,
395,Publish,NULL,NULL,Mammals,EDGE,745,Mammalia,Lagomorpha,Leporidae,Lepus hainanus,,Hainan Hare,10.43148034,VU,3.82266534,,,"Hainan Hare, Chinese Pinyin",,,,,,
1500,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,306,Mammalia,Chiroptera,Vespertilionidae,Miniopterus fuscus,,Southeast Asian Long-fingered Bat,10.40815837,EN,4.51377029,,,Southeast Asian Long-fingered Bat,,N,N,,,
424,Publish,NULL,NULL,Mammals,Other,,Mammalia,Primates,Lepilemuridae,Lepilemur dorsalis,,"Gray's Sportive Lemur, Grey-backed Sportive Lemur, Nossi-b Sportive Lemur",10.39884037,DD,0,,,"Gray's Sportive Lemur, Grey-backed Sportive Lemur, Nossi-b Sportive Lemur",,,,,,
1689,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,748,Mammalia,Chiroptera,Hipposideridae,Hipposideros ridleyi,,Ridley's Leaf-nosed Bat,10.38781371,VU,3.81883817,,,"Ridley's Leaf-nosed Bat, Ridley's Roundleaf Bat, Singapore Roundleaf Horseshoe Bat",,N,N,,,
1694,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,749,Mammalia,Primates,Lepilemuridae,Lepilemur edwardsi,,Milne-edwards's Sportive Lemur,10.38632868,VU,3.81870776,,,Milne-edwards's Sportive Lemur,,N,N,,,
316,Publish,NULL,NULL,Mammals,EDGE,308,Mammalia,Soricomorpha,Soricidae,Solisorex pearsoni,,Pearson's Long-clawed Shrew,10.34546234,EN,4.50825941,,,Pearson's Long-clawed Shrew,,,,,,
1505,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,309,Mammalia,Soricomorpha,Soricidae,Cryptotis mera,,Darien Small Eared Shrew,10.3298431,EN,4.50688177,,,Darien Small Eared Shrew,,N,N,,,
431,Publish,NULL,NULL,Mammals,EDGE,750,Mammalia,Peramelemorphia,Peramelidae,Isoodon auratus,,Golden Bandicoot,10.3155312,VU,3.81247059,,,Golden Bandicoot,,,,,,
1498,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,312,Mammalia,Primates,Hylobatidae,Symphalangus syndactylus,,Siamang,10.27324687,EN,4.50187393,,,Siamang,,N,N,,,
1721,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,752,Mammalia,Cetacea,Delphinidae,Sousa teuszii,,Atlantic Humpbacked Dolphin,10.25426398,VU,3.80704144,,,"Atlantic Humpbacked Dolphin, Atlantic Hump-backed Dolphin, Teusz's Dolphin",,N,N,,,
1503,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,315,Mammalia,Rodentia,Muridae,Hapalomys longicaudatus,,Greater Marmoset Rat,10.19678571,EN,4.49506829,,,"Greater Marmoset Rat, Marmoset Rat",,N,N,,,
1693,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,755,Mammalia,Rodentia,Muridae,Hapalomys delacouri,,Lesser Marmoset Rat,10.19678571,VU,3.80192111,,,"Lesser Marmoset Rat, Delacour's Marmoset Rat",,N,N,,,
410,Publish,NULL,NULL,Mammals,Other,1261,Mammalia,Carnivora,Felidae,Caracal aurata,,African Golden Cat,10.1851562,NT,3.10773474,,,"African Golden Cat, Golden Cat",,,,,,
1697,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,756,Mammalia,Artiodactyla,Suidae,Sus ahoenobarbus,,Palawan Bearded Pig,10.18086691,VU,3.80049837,,,Palawan Bearded Pig,,N,N,,,
1698,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,757,Mammalia,Artiodactyla,Suidae,Sus barbatus,,Bearded Pig,10.18086691,VU,3.80049837,,,"Bearded Pig, Western Bearded Pig",,N,N,,,
442,Publish,NULL,NULL,Mammals,EDGE,758,Mammalia,Rodentia,Muridae,Haeromys pusillus,,Sundaic Haeromys,10.17978181,VU,3.80040131,,,"Sundaic Haeromys, Lesser Ranee Mouse",,,,,,
421,Publish,NULL,NULL,Mammals,EDGE,759,Mammalia,Carnivora,Mustelidae,Martes gwatkinsii,,Nilgiri Marten,10.17502789,VU,3.799976,,,Nilgiri Marten,,,,,,
371,Publish,NULL,NULL,Mammals,Other,1262,Mammalia,Rodentia,Sciuridae,Ratufa indica,,Indian Giant Squirrel,10.17428131,NT,3.10676201,,,"Indian Giant Squirrel, Malabar Giant Squirrel",,,,,,
511,Publish,NULL,NULL,Mammals,EDGE,760,Mammalia,Soricomorpha,Soricidae,Ruwenzorisorex suncoides,,Ruwenzori Shrew,10.13262091,VU,3.79617398,,,Ruwenzori Shrew,,,,,,
464,Publish,NULL,NULL,Mammals,EDGE,762,Mammalia,Primates,Aotidae,Aotus lemurinus,,Colombian Night Monkey,10.08805264,VU,3.79216255,,,"Colombian Night Monkey, Lemurine Night Monkey",,,,,,
1501,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,316,Mammalia,Rodentia,Heteromyidae,Perognathus alticolus,,White-eared Pocket Mouse,10.07852728,EN,4.4844503,,,White-eared Pocket Mouse,,N,N,,,
1701,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,763,Mammalia,Rodentia,Muridae,Haeromys minahassae,,Lowland Sulawesi Haeromys,10.0752089,VU,3.79100354,,,"Lowland Sulawesi Haeromys, Minahassa Ranee Mouse",,N,N,,,
441,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Muridae,Haeromys margarettae,,"Margaret's Haeromys, Ranee Mouse",10.06542998,DD,0,,,"Margaret's Haeromys, Ranee Mouse",,,,,,
1700,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,764,Mammalia,Dasyuromorphia,Dasyuridae,Murexia rothschildi,,Broad-striped Dasyure,10.06533488,VU,3.7901116,,,Broad-striped Dasyure,,N,N,,,
1510,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,317,Mammalia,Rodentia,Muridae,Echiothrix leucura,,Northern Sulawesi Echiothrix,10.03272612,EN,4.4803075,,,"Northern Sulawesi Echiothrix, Sulawesi Spiny Rat",,N,N,,,
1704,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,766,Mammalia,Rodentia,Muridae,Echiothrix centrosa,,Central Sulawesi Echiothrix,10.03272612,VU,3.78716032,,,Central Sulawesi Echiothrix,,N,N,,,
423,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Cricetidae,Tylomys panamensis,,"Panam Climbing Rat, Panamanian Climbing Rat",10.01928406,DD,0,,,"Panam Climbing Rat, Panamanian Climbing Rat",,,,,,
415,Publish,NULL,NULL,Mammals,EDGE,770,Mammalia,Carnivora,Felidae,Pardofelis marmorata,,Marbled Cat,9.99906733,VU,3.78410484,,,Marbled Cat,,,,,,
249,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Muridae,Coccymys albidens,,"White-toothed Mouse, White-toothed Brush Mouse, White-toothed Coccymys, White-toothed Melomys",9.98217146,DD,0,,,"White-toothed Mouse, White-toothed Brush Mouse, White-toothed Coccymys, White-toothed Melomys",,,,,,"Arctic Sea
Atlantic-northeast
Atlantic-northwest
Pacific-northeast
Pacific-northwest"
1709,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,773,Mammalia,Rodentia,Cricetidae,Arvicola sapidus,,Southern Water Vole,9.95802764,VU,3.78036667,,,"Southern Water Vole, Southwestern Water Vole",,N,N,,,
1703,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,775,Mammalia,Soricomorpha,Soricidae,Cryptotis phillipsii,,Phillip's Small-eared Shrew,9.95148531,VU,3.77976945,,,Phillip's Small-eared Shrew,,N,N,,,
1511,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,319,Mammalia,Rodentia,Muridae,Notomys aquilo,,Northern Hopping Mouse,9.93645026,EN,4.47154281,,,Northern Hopping Mouse,,N,N,,,
1538,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,320,Mammalia,Rodentia,Muridae,Vandeleuria nilagirica,,,9.91630531,EN,4.46969911,,,,,N,N,,,
1687,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,778,Mammalia,Chiroptera,Hipposideridae,Hipposideros curtus,,Short-tailed Roundleaf Bat,9.89463629,VU,3.77456495,,,Short-tailed Roundleaf Bat,,N,N,,,
436,Publish,NULL,NULL,Mammals,Other,1282,Mammalia,Carnivora,Herpestidae,Bdeogale jacksoni,,Jackson's Mongoose,9.86705115,NT,3.07888256,,,Jackson's Mongoose,,,,,,
430,Publish,NULL,NULL,Mammals,Other,2418,Mammalia,Diprotodontia,Phalangeridae,Phalanger vestitus,,Stein's Cuscus,9.86047075,LC,2.38512966,,,Stein's Cuscus,,,,,,
1522,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,321,Mammalia,Soricomorpha,Soricidae,Sorex pribilofensis,,Pribilof Island Shrew,9.85396855,EN,4.46397232,,,Pribilof Island Shrew,,N,N,,,
1714,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,781,Mammalia,Soricomorpha,Soricidae,Sorex macrodon,,Large-toothed Shrew,9.85396855,VU,3.77082514,,,Large-toothed Shrew,,N,N,,,
1715,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,782,Mammalia,Soricomorpha,Soricidae,Sorex milleri,,Carmen Mountain Shrew,9.85396855,VU,3.77082514,,,Carmen Mountain Shrew,,N,N,,,
250,Publish,NULL,NULL,Mammals,Other,2446,Mammalia,Rodentia,Muridae,Macruromys major,,Greater Small-toothed Rat,9.81389835,LC,2.38083219,,,"Greater Small-toothed Rat, Eastern Small-toothed Rat",,,,,,
1706,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,784,Mammalia,Rodentia,Muridae,Notomys cervinus,,Fawn Hopping Mouse,9.77800425,VU,3.76380178,,,Fawn Hopping Mouse,,N,N,,,
489,Publish,NULL,NULL,Mammals,EDGE,323,Mammalia,Primates,Cercopithecidae,Macaca sylvanus,,Barbary Macaque,9.77778939,EN,4.45692902,,,"Barbary Macaque, Barbary Ape",,,,,,
1710,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,787,Mammalia,Primates,Pitheciidae,Callicebus melanochir,,Coastal Black-handed Titi,9.76156885,VU,3.76227571,,,"Coastal Black-handed Titi, Southern Bahian Masked Titi",,N,N,,,
307,Publish,NULL,NULL,Mammals,Other,2462,Mammalia,Chiroptera,Molossidae,Mormopterus kalinowskii,,Kalinowski's Mastiff Bat,9.75114742,LC,2.37501249,,,Kalinowski's Mastiff Bat,,,,,,
305,Publish,NULL,NULL,Mammals,Other,,Mammalia,Chiroptera,Molossidae,Mormopterus doriae,,Sumatran Mastiff Bat,9.74321845,DD,0,,,Sumatran Mastiff Bat,,,,,,
1717,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,788,Mammalia,Rodentia,Muridae,Rattus richardsoni,,Glacier Rat,9.74285825,VU,3.76053555,,,"Glacier Rat, Richardson's Mountain Rat",,N,N,,,
1518,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,325,Mammalia,Diprotodontia,Potoroidae,Bettongia tropica,,Northern Bettong,9.74155234,EN,4.45356116,,,Northern Bettong,,N,N,,,
1711,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,789,Mammalia,Primates,Pitheciidae,Callicebus personatus,,Atlantic Titi,9.73297864,VU,3.75961548,,,"Atlantic Titi, Masked Titi, Northern Masked Titi",,N,N,,,
1546,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,326,Mammalia,Rodentia,Muridae,Pogonomys fergussoniensis,,D'entrecasteaux Archipelago Pogonomys,9.71785284,EN,4.45135238,,,D'entrecasteaux Archipelago Pogonomys,,N,N,,,
401,Publish,NULL,NULL,Mammals,EDGE,790,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris curasoae,,Curaaoan Long-nosed Bat,9.71043843,VU,3.75751318,,,"Curaaoan Long-nosed Bat, Southern Long-nosed Bat",,,,,,
1696,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,791,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris yerbabuenae,,Lesser Long-nosed Bat,9.71043843,VU,3.75751318,,,Lesser Long-nosed Bat,,N,N,,,
306,Publish,NULL,NULL,Mammals,Other,2474,Mammalia,Chiroptera,Molossidae,Mormopterus jugularis,,Peters' Wrinkle-lipped Bat,9.69711429,LC,2.36997401,,,"Peters' Wrinkle-lipped Bat, Peters's Wrinkle-lipped Bat",,,,,,
495,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Muridae,Taeromys hamatus,,"Central Mountain Taeromys, Sulawesi Montane Rat",9.68946052,DD,0,,,"Central Mountain Taeromys, Sulawesi Montane Rat",,,,,,
308,Publish,NULL,NULL,Mammals,EDGE,793,Mammalia,Chiroptera,Molossidae,Mormopterus minutus,,Little Goblin Bat,9.66898967,VU,3.75363573,,,Little Goblin Bat,,,,,,
1533,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,327,Mammalia,Rodentia,Muridae,Sundamys maxi,,Javan Sundamys,9.66512001,EN,4.44642015,,,"Javan Sundamys, Bartels's Rat",,N,N,,,
426,Publish,NULL,NULL,Mammals,EDGE,794,Mammalia,Artiodactyla,Bovidae,Dorcatragus megalotis,,Beira,9.65871946,VU,3.75267265,,,"Beira, Beira Antelope",,,,,,
1509,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,328,Mammalia,Primates,Atelidae,Brachyteles arachnoides,,Muriqui,9.65114119,EN,4.44510858,,,"Muriqui, Southern Muriqui, Woolly Spider Monkey",,N,N,,,
1705,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,796,Mammalia,Rodentia,Bathyergidae,Cryptomys kafuensis,,,9.64668398,VU,3.75154284,,,,,N,N,,,
255,Publish,NULL,NULL,Mammals,EDGE,329,Mammalia,Carnivora,Otariidae,Eumetopias jubatus,,Steller Sea Lion,9.61791996,EN,4.44198468,,,"Steller Sea Lion, Northern Sea Lion, Northern Sealion, Steller's Sea Lion, Steller's Sealion",,,,,,
494,Publish,NULL,NULL,Mammals,Other,,Mammalia,Rodentia,Muridae,Taeromys arcuatus,,"Southeastern Mountain Taeromys, Salokko Rat",9.58038949,DD,0,,,"Southeastern Mountain Taeromys, Salokko Rat",,,,,,
1722,Publish,30/09/2010 02:27,30/09/2010 02:27,Mammals,EDGE,801,Mammalia,Chiroptera,Vespertilionidae,Arielulus societatis,,Social Sprite,9.54840612,VU,3.74226913,,,"Social Sprite, Social Pipistrelle",,N,N,,,
304,Publish,NULL,NULL,Mammals,EDGE,802,Mammalia,Chiroptera,Molossidae,Mormopterus acetabulosus,,Natal Free-tailed Bat,9.54180901,VU,3.74164352,,,Natal Free-tailed Bat,,,,,,
403,Publish,NULL,NULL,Mammals,Other,1305,Mammalia,Rodentia,Sciuridae,Lariscus hosei,,Four-striped Ground Squirrel,9.54000882,NT,3.04832556,,,Four-striped Ground Squirrel,,,,,,
427,Publish,NULL,NULL,Mammals,Other,1306,Mammalia,Carnivora,Felidae,Pardofelis temminckii,,Asiatic Golden Cat,9.53927698,NT,3.04825612,,,"Asiatic Golden Cat, Golden Cat, Temminck's Cat",,,,,,
429,Publish,NULL,NULL,Mammals,EDGE,804,Mammalia,Rodentia,Muridae,Notomys fuscus,,Dusky Hopping Mouse,9.52665147,VU,3.74020464,,,Dusky Hopping Mouse,,,,,,
390,Publish,NULL,NULL,Mammals,EDGE,334,Mammalia,Carnivora,Felidae,Prionailurus viverrinus,,Fishing Cat,9.52266912,EN,4.43297344,,,Fishing Cat,,,,,,
422,Publish,NULL,NULL,Mammals,EDGE,805,Mammalia,Carnivora,Felidae,Neofelis nebulosa,,Clouded Leopard,9.51883026,VU,3.73946137,,,Clouded Leopard,,,,,,
418,Publish,NULL,NULL,Mammals,Other,2535,Mammalia,Chiroptera,Pteropodidae,Haplonycteris fischeri,,Fischer's Pygmy Fruit Bat,9.48130218,LC,2.34959292,,,"Fischer's Pygmy Fruit Bat, Philippine Pygmy Fruit Bat",,,,,,
419,Publish,NULL,NULL,Mammals,Other,2536,Mammalia,Chiroptera,Pteropodidae,Otopteropus cartilagonodus,,Luzon Fruit Bat,9.48130218,LC,2.34959292,,,"Luzon Fruit Bat, Luzon Pygmy Fruit Bat",,,,,,
483,Publish,NULL,NULL,Mammals,Other,,Mammalia,Chiroptera,Vespertilionidae,Hesperoptenus gaskelli,,Gaskell's False Serotine,9.45172865,DD,0,,,Gaskell's False Serotine,,,,,,
499,Publish,NULL,NULL,Mammals,EDGE,811,Mammalia,Rodentia,Muridae,Tarsomys echinatus,,Spiny Tarsomys,9.42877817,VU,3.73086348,,,"Spiny Tarsomys, Mindanao Spiny Rat, Spiny Long-footed Rat",,,,,,
254,Publish,NULL,NULL,Mammals,Other,1311,Mammalia,Dasyuromorphia,Dasyuridae,Phascogale calura,,Red-tailed Phascogale,9.42575578,NT,3.03742644,,,"Red-tailed Phascogale, Red-tailed Wambenger",,,,,,
